1624805940,421885707503022080,33
1624805940,421885179020316672,26
1624805940,421885584483700737,19
1624805940,421885445761294336,18
1624805940,421885304157396992,14
1624805940,421885981290012672,9
1624805940,421884992827162624,1
1618624044,430532846290489344,36
1618624044,426935679428620289,25
1618624044,424210769086263296,20
1618624044,431978721994895360,14
1615405098,428741089223520256,18
1614200778,425813629380751360,32
1614200778,427836944064598017,18
1614200778,425813493443338240,16
1613299968,431444013044862976,49
1613299968,431653909497511938,44
1613299968,432043124014075904,36
1613299968,432395306823471104,32
1613299968,429485805170487296,25
1613299968,429776769856458752,12
1613299968,430572420009717760,10
1613299968,428393876777213953,3
1608896269,423125537713037314,42
1608896269,429707796528242688,28
1608896269,425697688785801217,24
1608896269,430103668516728832,22
1608807752,429760160723374080,45
1607278898,431789160949481474,37
1607278898,431361693835198465,9
1602088327,422763264570040320,49
1602088327,421668583404732417,49
1602088327,422765498296975360,48
1602088327,423579610543304704,45
1602088327,422763620133793792,43
1602088327,422760877889441792,42
1602088327,422765333494382592,37
1602088327,423578853584670720,36
1602088327,422764990270291968,36
1602088327,422761939937554432,36
1602088327,422761596210139136,36
1602088327,424254317416443906,33
1602088327,422763777021730816,25
1602088327,422762843440955392,24
1602088327,422762458647126016,22
1602088327,422762287586607104,21
1602088327,422762359967739904,18
1602088327,423578926125170688,17
1602088327,422762047743737856,15
1602088327,422762779159064576,14
1602088327,424254079179948033,12
1602088327,422765684062691328,11
1602088327,422762107718074368,6
1602088327,422764015069433856,4
1602088327,422761105749196800,3
1602088327,422764357605670912,0
1602088327,422763377895960576,0
1599091056,431857704995659777,49
1599091056,427116332614950912,49
1599091056,431597131489902592,47
1599091056,430368277735682048,46
1599091056,427190716964827136,36
1599091056,428530932967280640,32
1599091056,428264914902581248,31
1599091056,428857457218445312,27
1599091056,430677240817680384,24
1599091056,426852945486155776,23
1599091056,430634232135024640,15
1599091056,429398069344759808,12
1599091056,424665753292648448,3
1597924154,429767067336589312,46
1597924154,429767119396298752,26
1597924154,425635532152918016,12
1594360244,431469762032701440,21
1594360244,431503106900504576,18
1594360244,432079172903911424,12
1594360244,432201179897298944,8
1593186349,427031409942073344,9
1590346123,424815582035197952,21
1589017524,422143772315893761,35
1586367090,430204353471717376,46
1586367090,429105171801440256,29
1586367090,426603588656173056,17
1586367090,424032700148625409,15
1586367090,421413875964055553,13
1586367090,424583333545115649,8
1586367090,426243088579694592,5
1582224211,430553228531335168,23
1582224211,429607291147395072,23
1579536960,423306885479944193,26
1576296037,424697238145998848,49
1573168867,422428998074118145,46
1573168867,431171430768996352,38
1570329336,430392620670783488,40
1568603155,430760278813593600,46
1568603155,432526604804575233,44
1568603155,421961109797883904,37
1568603155,432639854720348161,33
1568603155,432639876094521344,32
1568603155,431169382468042753,28
1568603155,421556986074120192,27
1568603155,423767132779077633,24
1568603155,431882502299746304,19
1568603155,431768509010685953,17
1568603155,431125933127643136,10
1568603155,430099707789340672,6
1568603155,421556924552065024,5
1568603155,432648446785650689,3
1566319950,431982767891824640,31
1566319950,427616027682537472,14
1566319950,427615780835192832,9
1566319950,427615931964358656,6
1566319950,427616100445347841,5
1566319950,427615263018999809,4
1566005666,422258510483968000,7
1562805685,424686677723197440,49
1562805685,431968110179266561,48
1562805685,429639925588570112,45
1562805685,430492927811657728,39
1562805685,430124331096866816,38
1562805685,432190200824205312,37
1562805685,429773022112018433,37
1562805685,429743699644665856,35
1562805685,424715148675530752,34
1562805685,430013080240914432,30
1562805685,429062884984107009,30
1562805685,432672252648513537,25
1562805685,427113485697556480,23
1562805685,422103504531255296,23
1562805685,423982618192150528,20
1562805685,427488706996736000,17
1562805685,425024443061379072,14
1562805685,426027647832166400,13
1562805685,431207080637505536,12
1562805685,432563884491571200,11
1562805685,433016238382776320,7
1562805685,429033814380146688,6
1562805685,426859200485261312,1
1562383585,426632641626910720,7
1562348822,423303914747072512,47
1562348822,423237260759560192,7
1561950451,426408683279749120,50
1553533280,433244707008032768,26
1553533280,433245189248139264,22
1553533280,433244606348943360,20
1549479913,431126831283331072,3
1546154006,427585196788293632,46
1546154006,432628504589783040,41
1546154006,432238063293853696,41
1546154006,424513800222834688,29
1546154006,423594714047451136,18
1546154006,427528987758563329,17
1546154006,422878098670252032,17
1546154006,425035492133191680,16
1546154006,427284551124398080,12
1546154006,428128015370174464,8
1541466482,422319045300350976,44
1541466482,423854729500712960,38
1541466482,427307084372135936,37
1541466482,433254365894172672,32
1541466482,422315490896142337,13
1539549174,432573065848172544,39
1539549174,428192043517894656,39
1539549174,425411219273826304,39
1539549174,424752178298093568,39
1539549174,425411756866170880,18
1539549174,432599706745995264,17
1539549174,423422341365121024,17
1539549174,423412228814307328,6
1538952690,423546016760336384,1
1533020580,432932867321364480,29
1532443830,424385295384346624,1
1527590287,427827062490292224,44
1527590287,427826982802698240,30
1525303956,431936433113554944,33
1525303956,431230427391864832,2
1523922462,424796285690843137,35
1523922462,423324230818623488,29
1523158801,427231507175206912,48
1523158801,427961067810344960,44
1523158801,429347189861933058,41
1523158801,428636938577645569,38
1523158801,430844562605871104,36
1523158801,423956010970411008,31
1523158801,423571314499416064,31
1523158801,423195134428446720,27
1523158801,425728053202157568,17
1523158801,425021497301012480,17
1523158801,427231705175699456,16
1523158801,423956474403233792,10
1523158801,427561217356750848,6
1523158801,422830561963810816,4
1522535520,422169649405779968,32
1514652241,429357417366052864,37
1514652241,424836523306287104,26
1514652241,421809979159769088,6
1514652241,422514555676540928,2
1510629114,433125234913206272,31
1498447153,427268407931965441,6
1493803398,428521439893786624,47
1493803398,428212714083602432,46
1493803398,421579818082115584,43
1493803398,428376313800323073,42
1493803398,425854779462385664,37
1493803398,428340866705399809,35
1493803398,425174560011350016,34
1493803398,421193696550199296,31
1493803398,425898501159931904,29
1493803398,422320984163491841,27
1493803398,426613379420000256,26
1493803398,421820290511802368,25
1493803398,430204952992952320,24
1493803398,433031390511529984,17
1493803398,421163197509271552,17
1493803398,422715764529848320,12
1493803398,425054563603714048,9
1493803398,421519000468615168,7
1493803398,427712269649059840,1
1493803398,425086693465546753,0
1493803398,422892264549933056,0
1492915351,422113375615975424,47
1492915351,432255466526502913,36
1492915351,422136714606678017,35
1492915351,427898970384637953,31
1492915351,426130880219078656,29
1492915351,427899135434715136,28
1492915351,429363255166111745,27
1492915351,426826453016383489,26
1492915351,425357117709885440,22
1492915351,423221143513092096,21
1492915351,427469598024564736,6
1492915351,427209299090493440,6
1492915351,424916052657840128,4
1492393789,424070769149112320,49
1492393789,428188725109997568,45
1492393789,427154628791119872,37
1492393789,428177749883113473,34
1492393789,427332552332828672,29
1492393789,424070521924239360,21
1492393789,424070660315680768,12
1492393789,425237217951240192,5
1488163531,427924305021009921,6
1487985596,422219400263921664,12
1486967346,430262896468430848,11
1486967346,431900370588434434,0
1480364526,429628334750720001,43
1480364526,429625446414548992,29
1480364526,429625777584222208,22
1480364526,429626731813552128,18
1480364526,423139431927672832,12
1480364526,429626171370647552,11
1479335850,427158454160334848,29
1479335850,423919624049410048,0
1474914788,427026885432729600,43
1474914788,421944024245608448,11
1474914788,421695055968366592,11
1474377656,428358472326205441,7
1467751741,432178130091245569,37
1467751741,429674397545533440,21
1465490065,427489739261083649,0
1461949236,430874498284675072,23
1461949236,430873984364990464,2
1460746442,427235093451898880,45
1460746442,426493450079731712,25
1460622716,428932705225826304,23
1460622716,428989606831591425,17
1460622716,428990150249807873,11
1460622716,429775040000049152,0
1460472584,421787449556467712,30
1460472584,431908570838626304,27
1460472584,425048818527535104,24
1460472584,425752278994526208,23
1460472584,422355345613545472,3
1457913541,429362503605571584,43
1455380917,427559935573237760,45
1455380917,427515248187564033,44
1455380917,424618734125592577,43
1455380917,424956008063332352,42
1455380917,424653189032722432,41
1455380917,422144477973999617,40
1455380917,421791566739808256,39
1455380917,426638661472759808,31
1455380917,432289092429434880,28
1455380917,429713359223930880,27
1455380917,427409451063447552,27
1455380917,430060836720496640,26
1455380917,421759590452432896,23
1455380917,429769623408746496,14
1455380917,424709381310394368,13
1449779701,421688587781148673,45
1449779701,423952197723103232,6
1449227954,431934007933415426,44
1449227954,425033586992218112,10
1449227954,425033800557821952,1
1447069946,423443195583004672,39
1444817652,431836856784003072,2
1440114343,427129514884222976,43
1439596268,429051188311371776,50
1439596268,427038291750567936,48
1439596268,425175982635765760,47
1439596268,425707001482850304,43
1439596268,429724949767798785,41
1439596268,428948547040718848,41
1439596268,427146141436616704,41
1439596268,429310008619044866,39
1439596268,431521456590450691,36
1439596268,425261357379092481,33
1439596268,423274747640971264,32
1439596268,426856784041504769,20
1439596268,427196407481499648,15
1439596268,427851535482372096,12
1439596268,423388622742511616,7
1439596268,423348429390368768,2
1439596268,425324500830650368,1
1439432456,432132306112086016,44
1439432456,424809480623509504,44
1439432456,433047193134850048,40
1439432456,425800300205998081,31
1439432456,432623628702978050,15
1438624639,426315180084326401,37
1432120802,430450905784524800,15
1429844882,425563976559517696,46
1429844882,426840258958086144,13
1429844882,426632451424022528,0
1423496172,430462405307797504,48
1423496172,430089601253126144,27
1422810565,425559836881727488,33
1409972792,428631655956611072,29
1406305986,432631652129730560,40
1405604456,431485328558260224,45
1405604456,432151888344014849,44
1405604456,433200308676591616,21
1404446514,428898769241776128,21
1403388294,424670618223919104,10
1403388294,421796265027198976,6
1403388294,424670972588097536,5
1402925653,431997958004166656,17
1399584193,430283455898087424,46
1399584193,428525981910196225,46
1399584193,428526677099282434,41
1399584193,428525466430238720,14
1398316856,424454878443085824,45
1398316856,424455664086556672,21
1398316856,424455509111242752,10
1398316856,424456119487299584,9
1396797432,423029827528966144,49
1396797432,423029609781682177,49
1396797432,427226144287383553,38
1396797432,425918029981958144,37
1396797432,423027968793776129,32
1396797432,423027629550100480,22
1396797432,423029723153698816,20
1396797432,425916605487267840,16
1396797432,425916477581967360,15
1396797432,423028160683204608,4
1396797432,426650942893596673,3
1393226780,427913947594096640,43
1393226780,428297673431855104,39
1393226780,432317897529380864,36
1393226780,432565559155503104,25
1393226780,422897731053813760,5
1389986857,430100970618757120,49
1389986857,429747102869360641,4
1388387706,424977744049352704,23
1388107490,427661410567729152,38
1387309428,430268262476443648,31
1385006388,428362037300051968,48
1385006388,423033474602512384,27
1376836597,431357018603913216,21
1376836597,431338077630365696,2
1374965868,428998331210412034,17
1374660487,422140737783083008,25
1374660487,423244053581676544,14
1368283646,422488899609714689,46
1368283646,422147512632614914,10
1367260214,425347652684095489,1
1364953951,432347185028407296,35
1364953951,425147898876411904,29
1364953951,424750160481386496,27
1364953951,425110000059826176,19
1364953951,425131779998355456,2
1363398559,421465300559593472,17
1363293330,432650528854904832,35
1363293330,430735509124829184,14
1363293330,432639667247534080,2
1362542323,431097194687762433,42
1362542323,425737272173273090,29
1362542323,425811710629670912,18
1362542323,424529336608497664,2
1362542323,431552417009004544,0
1359362088,428728101766725632,2
1354441626,432279003484135425,39
1353420931,422207222391652354,16
1352484379,432273923347341312,17
1351714225,425272182605119488,13
1351676406,425133169512169474,1
1345091203,431282170318319616,14
1342474478,432968441184919552,20
1342242841,427519084767756288,14
1339584157,432718120391036928,21
1337505002,431841617717518336,43
1331971387,422487418634522625,3
1329339817,427649139581931521,50
1329339817,430357192076972032,47
1329339817,430356956722003968,46
1329339817,432214138409193472,45
1329339817,430357088750305280,43
1329339817,430357013454127104,34
1329339817,430357134891814912,22
1329339817,430356767823122432,13
1329339817,426130503755116545,13
1329339817,430356898828017664,12
1329339817,426181658866626560,12
1329339817,427927709462048768,11
1329339817,432270563776921600,4
1329318103,432296469253861376,38
1329318103,425572443542286336,23
1328964739,427096389194375168,47
1328303420,422574163313037312,43
1325925086,426350925968842753,11
1324587780,422154798436454400,23
1322795732,424397704601427970,39
1322486702,428964207963684864,45
1322486702,432582853571145728,42
1322486702,428522998862471168,41
1322486702,432900480873009152,40
1322486702,432227743133368320,39
1322486702,425570669049675776,37
1322486702,430313242477740032,35
1322486702,425649084096348160,34
1322486702,431816015417458688,32
1322486702,433228251201540096,27
1322486702,426290571574267904,19
1322486702,421195403883991040,19
1322486702,431773556947828736,17
1322486702,432516178029072384,15
1322486702,423764422684061696,11
1322486702,429715508779573248,2
1322486702,421931207807762432,0
1320830034,424643523476873216,20
1319845765,426473035915210752,8
1316931018,424640649724706816,47
1316196709,427517941064945664,47
1316196709,427518054051094528,41
1316119652,427526118502301697,42
1316119652,429728301759102976,32
1316078892,427427137138995200,45
1311565698,424330007981621248,48
1311565698,431553039976374272,47
1311565698,431554855560552449,43
1311565698,426523463453790208,43
1311565698,431550673248063488,37
1311565698,426494720316309505,34
1311565698,431553168884121600,30
1311565698,431554980273995776,22
1311565698,424347150932541440,22
1311565698,431554899617525760,19
1311565698,432937724119883776,17
1311565698,431553085635588097,15
1311565698,421397129534668800,15
1311565698,431552978630488064,5
1311524880,427203889033924608,34
1302412279,426588923750785024,20
1292299675,431077586861850625,17
1292178019,422542533257080833,45
1292178019,425667064528125952,17
1291763293,428462193437605888,50
1291763293,424584658962374658,50
1291763293,423732528575688704,50
1291763293,428092464894058496,48
1291763293,428092143379701760,47
1291763293,431904731746021377,45
1291763293,427408664891523072,45
1291763293,427407461826707457,45
1291763293,425634763291254785,45
1291763293,424940740775780352,44
1291763293,427407623236116480,43
1291763293,432108101517717504,42
1291763293,427026112452259840,42
